category,name,description,external_url,detail_url,icon_url,site_id
AI办公工具,秒言AI语音输入法,AI语音输入工具，极速响应、精准识别,https://miaoyan.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/68449.html,https://ai-bot.cn/wp-content/uploads/2025/12/miaoyan-ai-icon-1-1.png,68449
AI办公工具,找我呀,本地AI知识助手，可完全离线运行的文件语义搜索和智能问答工具,http://www.findme.net.cn?utm_source=ai-bot.cn,https://ai-bot.cn/sites/63755.html,https://ai-bot.cn/wp-content/uploads/2025/09/Findme-icon.png,63755
AI办公工具,Monica,全能AI助手，提供聊天、搜索、写作、翻译等多功能服务,https://monica.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/1632.html,https://ai-bot.cn/wp-content/uploads/2023/04/monica-icon.png,1632
AI办公工具,WPS灵犀,金山办公WPS推出的原生Office办公智能体,https://lingxi.wps.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/17620.html,https://ai-bot.cn/wp-content/uploads/2025/08/lingxi.wps-logo.png,17620
AI办公工具,Glif,无代码的AI小工具构建平台,https://glif.app/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/13979.html,https://ai-bot.cn/wp-content/uploads/2024/07/glif-app-icon.png,13979
AI办公工具,奇觅,美图推出的游戏广告AI制作与投放平台,https://qimi.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/13394.html,https://ai-bot.cn/wp-content/uploads/2025/09/qimi-logo.png,13394
AI办公工具,云一朵,百度网盘最新推出的智能助理,https://pan.baidu.com/aipan/welcome,https://ai-bot.cn/sites/3921.html,https://ai-bot.cn/wp-content/uploads/2023/08/baidu-aipan-icon.png,3921
AI办公工具,苏打办公,360公司推出的一站式AI办公工具,https://bangong.360.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/23449.html,https://ai-bot.cn/wp-content/uploads/2024/10/suda-bangong-logo.png,23449
AI办公工具,Lightfield,AI销售助手,https://tome.app/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/482.html,https://ai-bot.cn/wp-content/uploads/2025/07/Lightfield-logo.png,482
AI办公工具,Hoarder,开源的基于AI的书签和个人知识库管理工具,https://hoarder.app/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/13103.html,https://ai-bot.cn/wp-content/uploads/2024/06/hoarder-app-icon.png,13103
AI办公工具,通义晓蜜,阿里推出的企业智能服务解决方案,https://tongyi.aliyun.com/xiaomi?utm_source=ai-bot.cn,https://ai-bot.cn/sites/19653.html,https://ai-bot.cn/wp-content/uploads/2024/04/tongyi-icon.png,19653
AI办公工具,奇妙问,企业AI数字员工生成平台,https://aiask365.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11524.html,https://ai-bot.cn/wp-content/uploads/2024/04/aiask365.com_.png,11524
AI办公工具,影刀AI Power,面向企业的无代码AI开发和集成平台,https://www.yingdao.com/ai-power/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11300.html,https://ai-bot.cn/wp-content/uploads/2024/04/yingdao-ai-power-logo.png,11300
AI办公工具,通答AI,企业AI数字员工生成平台,https://www.tongdaai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/13064.html,https://ai-bot.cn/wp-content/uploads/2024/06/tongda-ai-icon.png,13064
AI办公工具,司马诸葛,企业级AI数字员工平台,https://smartchoose.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/14473.html,https://ai-bot.cn/wp-content/uploads/2024/07/smartchoose-logo.png,14473
AI办公工具,靠谱AI,无代码AI机器人创建平台,https://www.kaopuai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/13038.html,https://ai-bot.cn/wp-content/uploads/2024/05/kaopuai-icon.png,13038
AI办公工具,讯飞同传,科大讯飞推出的专业AI同声传译平台,https://tongchuan.iflyrec.com/?channel=TJTC014,https://ai-bot.cn/sites/72334.html,https://ai-bot.cn/wp-content/uploads/2026/02/tongchuan.iflyrec-icon.png,72334
AI办公工具,沉浸式翻译,双语对照的网页翻译插件，完全免费 口碑炸裂！,https://immersivetranslate.com/?via=2c3604,https://ai-bot.cn/sites/16725.html,https://ai-bot.cn/wp-content/uploads/2024/08/immersivetranslate-logo.jpg,16725
AI办公工具,DeepL翻译,准确的人工智能翻译工具,https://www.deepl.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/1384.html,https://ai-bot.cn/wp-content/uploads/2023/03/deepl-write-icon.png,1384
AI办公工具,Google翻译,Google免费提供的上百种语言智能翻译工具,https://translate.google.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/1381.html,https://ai-bot.cn/wp-content/uploads/2023/04/google-translate-icon.png,1381
AI办公工具,堆友AI图片翻译,AI图片翻译工具，自动翻译图片文字内容,https://d.design/toolbox/translate?from=ab13,https://ai-bot.cn/sites/61392.html,https://ai-bot.cn/wp-content/uploads/2026/04/duiyou-icon-1.png,61392
AI办公工具,Doclingo,专业的AI文档翻译工具，保留原始排版,https://doclingo.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/63262.html,https://ai-bot.cn/wp-content/uploads/2025/09/Doclingo-icon.png,63262
AI办公工具,Belin Doc,免费无限制的 AI 文档翻译工具,https://belindoc.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/59392.html,https://ai-bot.cn/wp-content/uploads/2025/08/Belin-Doc-icon.png,59392
AI办公工具,Transor沉浸式翻译,AI翻译工具，提供多场景实时翻译服务,https://transor.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/64787.html,https://ai-bot.cn/wp-content/uploads/2025/10/Transor-icon.png,64787
AI办公工具,灵夕翻译,AI智能文档翻译工具，保持原始排版,https://lingxifanyi.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/59348.html,https://ai-bot.cn/wp-content/uploads/2025/08/lingxifanyi-logo-1.png,59348
AI办公工具,会译,沉浸对照式AI翻译，支持100+语言,https://huiyiai.net/hy_api/activity/invite?invite_code=594072316,https://ai-bot.cn/sites/25959.html,https://ai-bot.cn/wp-content/uploads/2024/10/huiyi-logo.png,25959
AI办公工具,腾讯交互翻译,腾讯推出的多语言AI翻译工具,https://transmart.qq.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/26673.html,https://ai-bot.cn/wp-content/uploads/2024/10/qqtransmart-website-2.png,26673
AI办公工具,DeepTranslate,免费的AI双语翻译器，支持142+种语言,https://deeptranslate.ai/zh-CN?utm_source=ai-bot.cn,https://ai-bot.cn/sites/20226.html,https://ai-bot.cn/wp-content/uploads/2024/09/DeepTranslate-logo-1.png,20226
AI办公工具,必应翻译,微软必应推出的翻译工具,https://www.bing.com/translator,https://ai-bot.cn/sites/1387.html,https://ai-bot.cn/wp-content/uploads/2023/03/new-bing-icon.png,1387
AI办公工具,Toby,AI实时语音翻译工具，专为视频通话设计,https://www.trytoby.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/16079.html,https://ai-bot.cn/wp-content/uploads/2024/08/toby-logo1.png,16079
AI办公工具,百度翻译,200种语言互译、沟通全世界！,https://fanyi.baidu.com,https://ai-bot.cn/sites/1363.html,https://ai-bot.cn/wp-content/uploads/2023/04/fanyi-baidu-icon.png,1363
AI办公工具,阿里翻译,阿里巴巴达摩院推出的多领域多语种的在线机器翻译,https://translate.alibaba.com/?ref=ai-bot.cn,https://ai-bot.cn/sites/1851.html,https://ai-bot.cn/wp-content/uploads/2023/04/translate-alibaba-icon.png,1851
AI办公工具,搜狗翻译,你的贴身智能翻译专家,https://fanyi.sogou.com/text,https://ai-bot.cn/sites/1369.html,https://ai-bot.cn/wp-content/uploads/2023/04/fanyi-sogou-icon.png,1369
AI办公工具,腾讯翻译君,你免费的随身翻译,https://fanyi.qq.com,https://ai-bot.cn/sites/1372.html,https://ai-bot.cn/wp-content/uploads/2023/04/fanyi-qq-icon.png,1372
AI办公工具,象寄翻译,AI图片和视频翻译神器，支持多种语言的翻译,https://www.xiangjifanyi.com/console/register-invite/741be04feb30bf16,https://ai-bot.cn/sites/2921.html,https://ai-bot.cn/wp-content/uploads/2025/11/xiangjifanyiai-icon.png,2921
AI办公工具,网易见外,网易推出的AI智能翻译平台，支持音视频、文档、图片、字幕等翻译,https://sight.youdao.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/3044.html,https://ai-bot.cn/wp-content/uploads/2023/06/jianwai-icon.png,3044
AI办公工具,讯飞智能翻译,科大讯飞推出的人工智能翻译平台,https://fanyi.xfyun.cn/console/trans/text,https://ai-bot.cn/sites/1389.html,https://ai-bot.cn/wp-content/uploads/2023/04/fanyi-xfyun-icon.png,1389
AI办公工具,彩云小译,兼具中日英同声传译、文档翻译和网页翻译的智能翻译工具,https://fanyi.caiyunapp.com/#,https://ai-bot.cn/sites/1378.html,https://ai-bot.cn/wp-content/uploads/2023/04/fanyi-caiyunapp-icon.png,1378
AI办公工具,百度AI同传助手,中英文音视频同传字幕工具,https://fanyi.baidu.com/appdownload/download.html?tab=helper&fr=pcproduct,https://ai-bot.cn/sites/1366.html,https://ai-bot.cn/wp-content/uploads/2023/04/tongchuan-baidu-icon.png,1366
AI办公工具,金山快译,金山WPS推出的在线翻译平台,https://kuaiyi.wps.cn/txt-translate,https://ai-bot.cn/sites/1854.html,https://ai-bot.cn/wp-content/uploads/2023/04/wps-kuaiyi-icon.png,1854
AI办公工具,飞书智能伙伴,字节旗下飞书平台推出的AI办公助手,https://www.feishu.cn/product/ai_companion?utm_source=ai-bot.cn,https://ai-bot.cn/sites/5947.html,https://ai-bot.cn/wp-content/uploads/2023/11/feishu-companion-icon-1.png,5947
AI办公工具,钉钉斜杠“/”,钉钉最新集成了通义千问大模型的AI办公助手,https://page.dingtalk.com/wow/dingtalk/default/dingtalk/I0HfYX4QStBIpLgxnZQe,https://ai-bot.cn/sites/1767.html,https://ai-bot.cn/wp-content/uploads/2023/04/dingding-slash-icon.png,1767
AI办公工具,钉钉·个人版,钉钉推出的个人版办公应用程序，内置AI智能助手，可进行AI创作、AI对话、AI绘画,https://workspace.dingtalk.com/welcome?utm_source=ai-bot.cn,https://ai-bot.cn/sites/4080.html,https://ai-bot.cn/wp-content/uploads/2023/08/dingtalk-personal-ai.png,4080
AI智能体,WorkBuddy,腾讯云推出的AI原生桌面智能体工作台,https://www.codebuddy.cn/events/invite?inviteCode=hact0v56vm,https://ai-bot.cn/sites/73160.html,https://ai-bot.cn/wp-content/uploads/2026/03/WorkBuddy-logo.png,73160
AI智能体,QoderWork,阿里Qoder团队推出的桌面端AI智能体,https://qoder.com.cn/qoderwork?utm_source=affiliate&utm_medium=tubi_cpa&utm_campaign=aigjj,https://ai-bot.cn/sites/72782.html,https://ai-bot.cn/wp-content/uploads/2026/06/qoderwork-logo.png,72782
AI智能体,TRAE Work,字节跳动推出的 AI 原生工作台,https://www.trae.cn/?utm_source=advertising&utm_medium=aibot_ug_cpa&utm_term=hw_trae_aibot,https://ai-bot.cn/sites/79473.html,https://ai-bot.cn/wp-content/uploads/2026/06/TRAE-Work-icon.png,79473
AI智能体,响指HaiSnap,面向工作与学习场景的通用 AI Agent 平台,https://haisnap.ai/zh?channel=ai_bot,https://ai-bot.cn/sites/64863.html,https://ai-bot.cn/wp-content/uploads/2025/05/HaiSnap-logo.png,64863
AI智能体,Atoms,第一支自动构建真实业务的 AI 团队,https://atoms.cgref.cn/aibot,https://ai-bot.cn/sites/70016.html,https://ai-bot.cn/wp-content/uploads/2026/01/Atoms-icon.png,70016
AI智能体,ArkClaw,火山引擎推出的云端托管版OpenClaw服务,https://www.volcengine.com/product/arkclaw?utm_campaign=CG&utm_content=CG&utm_medium=CakeGrowth&utm_source=OWO&utm_term=CG&utm=cg&cgv=aibottt,https://ai-bot.cn/sites/74340.html,https://ai-bot.cn/wp-content/uploads/2026/03/ArkClaw-icon.png,74340
AI智能体,爱派AiPy,本地Manus、国内能用、内网能用，开源免费,https://aipyaipy.cgref.cn/aibot,https://ai-bot.cn/sites/63774.html,https://ai-bot.cn/wp-content/uploads/2025/09/AiPy-website-2-1.png,63774
AI智能体,DuMate,百度推出的桌面端 AI 智能体,https://www.dumate.cn/?track=aiwebsite_1,https://ai-bot.cn/sites/74011.html,https://ai-bot.cn/wp-content/uploads/2026/03/DuMate-logo-2.png,74011
AI智能体,堆友Agent,集成大厂专家设计 Skill 的AI设计智能体,https://d.design/agent?from=ab13,https://ai-bot.cn/sites/77488.html,https://ai-bot.cn/wp-content/uploads/2026/04/d.design-logo1.png,77488
AI智能体,码上飞,一句话生成微信小程序、APP、H5网页,https://ai-bot.cn/sites/60995.html,https://ai-bot.cn/sites/60995.html,https://ai-bot.cn/wp-content/uploads/2025/11/CodeFlying-icon-1.png,61123
AI智能体,AstronClaw,科大讯飞推出的云端部署OpenClaw,https://astron-claw.cgref.cn/aibot,https://ai-bot.cn/sites/73413.html,https://ai-bot.cn/wp-content/uploads/2026/03/AstronClaw-icon.png,73413
AI智能体,Flowith,一站式用GPT-5.5、Claude-4.7,https://flowith.paluai.com/aibot,https://ai-bot.cn/sites/11395.html,https://ai-bot.cn/wp-content/uploads/2024/04/flowith-icon.png,11395
AI智能体,讯飞星辰Agent,科大讯飞推出的AI智能体开发平台,https://agent.xfyun.cn/home?ch=xcagent-aitool1,https://ai-bot.cn/sites/50068.html,https://ai-bot.cn/wp-content/uploads/2025/04/xunfei-xingchen-agent-logo-1.jpg,50068
AI智能体,AutoClaw,智谱推出的国内首个一键安装本地版OpenClaw,http://autoglm.zhipuai.cn/autoclaw/?channel=cakegrowth&utm=cg&cgv=ogewxw4kp2,https://ai-bot.cn/sites/73229.html,https://ai-bot.cn/wp-content/uploads/2026/03/AutoClaw-logo1.png,73229
AI智能体,OpenClaw,开源免费的个人 AI 助手,https://clawd.bot/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/70880.html,https://ai-bot.cn/wp-content/uploads/2026/01/未命名18-26.png,70880
AI智能体,Tabbit,美团光年之外推出的AI原生浏览器,https://web.tabbit-ai.com/invite/F09B336F,https://ai-bot.cn/sites/72614.html,https://ai-bot.cn/wp-content/uploads/2026/03/tabbit-icon.png,72614
AI智能体,扣子,免费全能的AI办公智能体,https://www.coze.cn,https://ai-bot.cn/sites/65797.html,https://ai-bot.cn/wp-content/uploads/2026/01/Coze-logo-2.png,65797
AI智能体,Manus,蝴蝶效应公司推出的首款自主通用AI Agent,https://manus.im/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/69322.html,https://ai-bot.cn/wp-content/uploads/2025/03/Manus-logo.png,69322
AI智能体,Mavis,MiniMax Agent 推出的多 Agent 协作模式,https://agent.minimaxi.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/77290.html,https://ai-bot.cn/wp-content/uploads/2026/03/MiniMax-Agent-logo1.png,77290
AI智能体,腾讯Marvis,腾讯应用宝团队推出的操作系统级 AI 助手,https://marvis.qq.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/77977.html,https://ai-bot.cn/wp-content/uploads/2026/05/marvis-logo.png,77977
AI智能体,Hermes Agent,Nous Research 开源的自主 AI Agent 框架,https://hermes-ai.net/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/78174.html,https://ai-bot.cn/wp-content/uploads/2026/05/Hermes-Agent-icon.png,78174
AI智能体,悟空,阿里推出的全球首个企业级AI原生工作平台,https://www.dingtalk.com/wukong?utm_source=ai-bot.cn,https://ai-bot.cn/sites/73661.html,https://ai-bot.cn/wp-content/uploads/2026/03/WUKONG-logo.png,73661
AI智能体,Moxt,AI 原生工作空间,https://moxt.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/76261.html,https://ai-bot.cn/wp-content/uploads/2026/04/Moxt-logo.png,76261
AI智能体,happycapy,Trickle 团队推出的云端 AI Agent 计算机,https://happycapy.ai/signup?invite_ref=QTcWrsch,https://ai-bot.cn/sites/71899.html,https://ai-bot.cn/wp-content/uploads/2026/02/HappyCapy-logo.png,71899
AI智能体,Genspark,通用AI智能体，您的一站式AI工作空间,https://www.genspark.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/66341.html,https://ai-bot.cn/wp-content/uploads/2024/06/genspark-icon.png,66341
AI智能体,OiiOii,全球首个专业动画创作Agent,https://www.oiioii.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/66553.html,https://ai-bot.cn/wp-content/uploads/2025/11/OiiOii-logo.png,66553
AI智能体,Lovart,LiblibAI推出的全球首个设计智能体,https://www.lovart.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/67498.html,https://ai-bot.cn/wp-content/uploads/2025/11/Lovart-logo.png,67498
AI智能体,MiniMax Hub,MiniMax 推出的桌面端 AI 创意工作站,https://hub.minimax.io/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/76942.html,https://ai-bot.cn/wp-content/uploads/2026/06/MiniMax-Hub-logo1.png,76942
AI智能体,QClaw,腾讯电脑管家团队基于 OpenClaw 打造的本地 AI 助手,https://claw.guanjia.qq.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/73177.html,https://ai-bot.cn/wp-content/uploads/2026/03/QClaw-logo.png,73177
AI智能体,Loomy,科大讯飞推出的桌面级 AI 个人助理,https://loomy.xunfei.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/73695.html,https://ai-bot.cn/wp-content/uploads/2026/03/Loomy-icon.png,73695
AI智能体,ToDesk AI,桌面端 AI 智能助手，支持微信远程操控,https://www.todesk.com/?utm_source=aibot&utm_medium=ad&utm_campaign=ads&utm_content=1001,https://ai-bot.cn/sites/77198.html,https://ai-bot.cn/wp-content/uploads/2026/06/ToDesk-AI-logo.png,77198
AI智能体,Bloome,YouWare团队推出的 Agentic IM 平台,https://bloome.im/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/76030.html,https://ai-bot.cn/wp-content/uploads/2026/04/Bloome-logo.png,76030
AI智能体,AgentPolis,专为AI Agent打造的交易、社交、协作平台,https://agent-polis.com?from=aibot,https://ai-bot.cn/sites/75645.html,https://ai-bot.cn/wp-content/uploads/2026/04/AgentPolis-icon.png,75645
AI智能体,MaxHermes,MiniMax推出的全球首个云端沙箱Hermes,https://agent.minimaxi.com/max-hermes?utm_source=ai-bot.cn,https://ai-bot.cn/sites/75430.html,https://ai-bot.cn/wp-content/uploads/2026/03/MiniMax-Agent-logo1.png,75430
AI智能体,Loopit,"AI互动内容社区，被称为""可以玩的抖音""",https://loopit.com.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/75881.html,https://ai-bot.cn/wp-content/uploads/2026/04/Loopit-logo.png,75881
AI智能体,TuriX,融合CUA（Computer Use Agent）的工业级通用 Agent 智能助手,https://turix.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/75258.html,https://ai-bot.cn/wp-content/uploads/2026/04/TuriX-logo.png,75258
AI智能体,SingClaw,一款会记忆的 AI 数据桌面助手,https://www.singclaw.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/75154.html,https://ai-bot.cn/wp-content/uploads/2026/04/SingClaw-icon.png,75154
AI智能体,Accio Work,阿里推出的跨境电商自动化 AI Agent,https://www.accio.com/work?utm_source=ai-bot.cn,https://ai-bot.cn/sites/74245.html,https://ai-bot.cn/wp-content/uploads/2026/03/Accio-Work-logo.png,74245
AI智能体,Panofy,全球首个可训练 AI 智能体平台,https://panofy.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/75096.html,https://ai-bot.cn/wp-content/uploads/2026/04/Panofy-icon.png,75096
AI智能体,nexu,免费开源的 OpenClaw 桌面客户端,https://nexu.io/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/74636.html,https://ai-bot.cn/wp-content/uploads/2026/04/nexu-logo.png,74636
AI智能体,724Claw永动虾,开箱即用的桌面端 AI 助手，基于 OpenClaw,https://www.724claw.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/74176.html,https://ai-bot.cn/wp-content/uploads/2026/03/724claw-icon-1.png,74176
AI智能体,EvoMap,全球首个面向 AI 智能体的进化协作平台,https://evomap.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/72249.html,https://ai-bot.cn/wp-content/uploads/2026/02/EvoMap-logo.png,72249
AI智能体,MiniMax Agent,MiniMax推出的通用型AI智能体,https://agent.minimaxi.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/72731.html,https://ai-bot.cn/wp-content/uploads/2026/03/MiniMax-Agent-logo1.png,72731
AI智能体,ColaOS,首个有灵魂的 AI Agent 操作系统,https://colaos.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/74722.html,https://ai-bot.cn/wp-content/uploads/2026/04/ColaOS-logo1.png,74722
AI智能体,Operator,OpenAI推出的AI智能体，能推理、联网自主执行任务,https://ai-bot.cn/operator,https://ai-bot.cn/operator/,https://ai-bot.cn/wp-content/uploads/2025/05/openai-operator-logo.png,51256
AI智能体,GenFlow,全球首个全模态、全端通用AI智能体,https://wenku.baidu.com/ndcore/browse/aiunion?tabType=genflow?utm_source=ai-bot.cn,https://ai-bot.cn/sites/66596.html,https://ai-bot.cn/wp-content/uploads/2025/11/GenFlow-website.png,66596
AI智能体,Skywork,昆仑万维面向全球推出的天工超级智能体,https://ai-bot.cn/skywork,https://ai-bot.cn/skywork/,https://ai-bot.cn/wp-content/uploads/2025/05/Skywork-logo.png,52208
AI智能体,InStreet,字节扣子推出的 AI Agent 专属中文社交网络,https://instreet.coze.site/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/73166.html,https://ai-bot.cn/wp-content/uploads/2026/03/InStreet-logo.png,73166
AI智能体,小云雀,字节跳动旗下剪映推出的AI内容创作Agent,https://xyq.jianying.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/72152.html,https://ai-bot.cn/wp-content/uploads/2026/02/xyq-icon.png,72152
AI智能体,RedClaw,百度推出的全球首款手机端 OpenClaw 应用,https://operator.gc.com.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/73722.html,https://ai-bot.cn/wp-content/uploads/2026/03/RedClaw-logo.png,73722
AI智能体,WinClaw,威努特推出的桌面AI智能体平台,http://winclaw.winicssec.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/73379.html,https://ai-bot.cn/wp-content/uploads/2026/03/WinClaw-logo1.png,73379
AI智能体,SkillHub,腾讯云专为中国用户推出的 Skill 极速安装工具,https://skillhub.tencent.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/73259.html,https://ai-bot.cn/wp-content/uploads/2026/03/SkillHub-logo.png,73259
AI智能体,切问学术,FudanNLP团队推出的AI学术智能体,https://qiewenpaper.com/zh?utm_source=aibot,https://ai-bot.cn/sites/72406.html,https://ai-bot.cn/wp-content/uploads/2026/02/qiewenpaper-logo.png,72406
AI智能体,Leewow,首个造物 AI Agent，图片或文本生成实物商品,https://www.leewow.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/71972.html,https://ai-bot.cn/wp-content/uploads/2026/02/Leewow-logo.png,71972
AI智能体,Mixboard,Google Labs 推出的 AI 无限画布工具,https://mixboard.google.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/68239.html,https://ai-bot.cn/wp-content/uploads/2025/12/Mixboard-icon.png,68239
AI智能体,memU Bot,7*24小时全天候运行的AI个人助手,https://memu.bot/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/71465.html,https://ai-bot.cn/wp-content/uploads/2026/02/memU-Bot-logo.png,71465
AI智能体,元气AI Bot,猎豹推出的电脑全能AI伙伴，国产OpenClaw,https://yuanqiai.net/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/71314.html,https://ai-bot.cn/wp-content/uploads/2026/02/yuanqiai-logo1-1.png,71314
AI智能体,WorkAny,本地运行的开源AI桌面智能体,https://workany.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/70852.html,https://ai-bot.cn/wp-content/uploads/2026/01/WorkAny-logo.png,70852
AI智能体,Agnes AI,专为办公场景设计的团队协作型AI Agent,https://agnes-ai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/59375.html,https://ai-bot.cn/wp-content/uploads/2025/08/Agnes-AI-logo.png,59375
AI智能体,Seele AI,全球首个端到端AI 3D游戏生成工具,https://seelesai.go.link/kw8uW,https://ai-bot.cn/sites/59644.html,https://ai-bot.cn/wp-content/uploads/2025/08/Seele-AI-logo.png,59644
AI智能体,AnyGen,字节跳动推出的AI办公智能体,https://www.anygen.io/home?invitation_code=HQUCT0VDOZLXK17,https://ai-bot.cn/sites/69424.html,https://ai-bot.cn/wp-content/uploads/2026/01/AnyGen-icon.png,69424
AI智能体,Tbox,蚂蚁集团旗下多智能体协同的通用 AI Agent,https://www.tbox.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/62355.html,https://ai-bot.cn/wp-content/uploads/2025/09/Tbox-logo.png,62355
AI智能体,稿定AI社区,稿定推出的设计Agent和AI创意社区,https://www.gaoding.art/utms/9f9e3162fb274b11810089a93ea547f1,https://ai-bot.cn/sites/60312.html,https://ai-bot.cn/wp-content/uploads/2025/08/gaoding.art-logo.png,60312
AI智能体,椒图AI,深度适配中文场景的AI修图智能体,https://www.jiaotuai.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/61891.html,https://ai-bot.cn/wp-content/uploads/2025/09/jiaotuai-logo.png,61891
AI智能体,遨虾,1688推出的跨境电商生意Agent,https://www.alphashop.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/67279.html,https://ai-bot.cn/wp-content/uploads/2025/11/alphashop-logo.png,67279
AI智能体,亿话,数字人对话智能体创作平台,https://yh.bdbdigital.com/platform?utm_source=ai-bot.cn,https://ai-bot.cn/sites/69201.html,https://ai-bot.cn/wp-content/uploads/2025/12/yihua-icon.png,69201
AI智能体,Tago,专注电商领域的全能AI运营智能体,https://agent.bitaihub.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/67818.html,https://ai-bot.cn/wp-content/uploads/2025/12/Tago-icon.png,67818
AI智能体,FlowMuse AI,专注于 AI 图像视频的无限画布,https://flowmuse.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/67911.html,https://ai-bot.cn/wp-content/uploads/2025/12/FlowMuse-AI-icon.png,67911
AI智能体,NeoDomain,AI创意内容生成智能体,https://story.neodomain.cn/?channelCode=6mqNx8PYT7,https://ai-bot.cn/sites/67677.html,https://ai-bot.cn/wp-content/uploads/2025/12/NeoDomain-icon-1.png,67677
AI智能体,MuleRun,全球首个 AI Agent 市场，类似eBay,https://ai-bot.cn/mulerun,https://ai-bot.cn/mulerun/,https://ai-bot.cn/wp-content/uploads/2025/08/mulerun-icon.png,60287
AI智能体,Opera Neon,Opera推出的全新AI Agent浏览器,https://www.operaneon.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/64120.html,https://ai-bot.cn/wp-content/uploads/2025/10/Opera-Neon-website-2.png,64120
AI智能体,Fellou,Fellou AI 推出的首个Agentic浏览器,https://ai-bot.cn/fellou,https://ai-bot.cn/fellou/,https://ai-bot.cn/wp-content/uploads/2025/04/Fellou-logo.png,49771
AI智能体,Dia,Arc 团队推出的 AI 原生浏览器,https://ai-bot.cn/dia,https://ai-bot.cn/dia/,https://ai-bot.cn/wp-content/uploads/2025/06/Dia-ai-logo.png,53987
AI智能体,TabTab,首个全链路 Data Agent,https://tabtabai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/60949.html,https://ai-bot.cn/wp-content/uploads/2025/08/tabtab-logo.png,60949
AI智能体,酷宣AI,超级智能体，一站式AI内容创作,https://kuxuanai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/60693.html,https://ai-bot.cn/wp-content/uploads/2025/10/kuxuanai-website-3.png,60693
